"energielabel"	"VL"	"DS"	"DP"	"MS"	"MG"	"DR"	"PL"	"RO"	"RB"	"freq"	"count"
"F"	"N1"	"N2"	"N2"	"N1"		"N1"	"N0"	"N1"	"N2"	0.00024	1
"F"	"N1"	"N2"	"N2"	"N1"		"N1"	"N0"	"N2"	"N0"	0.00024	1
"F"	"N1"	"N2"	"N2"	"N1"		"N1"	"N1"	"N2"	"N1"	0.00024	1
"F"	"N1"	"N2"	"N2"	"N1"		"N1"	"N2"	"N2"	"N1"	0.00024	1
"F"	"N1"	"N2"	"N2"	"N1"		"N1"		"N2"	"N2"	0.00024	1
"F"	"N1"	"N2"		"N1"		"N1"	"N0"	"N0"	"N0"	0.00024	1
"F"	"N1"	"N2"		"N1"		"N1"	"N0"	"N1"	"N0"	0.00024	1
"F"	"N1"	"N2"		"N1"		"N1"		"N2"	"N1"	0.00024	1
"F"	"N1"	"N2"		"N1"		"N1"		"N2"	"N2"	0.00024	1
"F"	"N1"		"N0"	"N1"		"N1"	"N0"	"N0"	"N0"	0.00024	1
"F"	"N1"		"N0"	"N1"		"N1"	"N0"	"N1"	"N1"	0.00024	1
"F"	"N1"		"N2"	"N1"		"N1"	"N0"	"N2"	"N2"	0.00024	1
"F"	"N1"		"N2"	"N1"		"N1"	"N1"	"N1"	"N0"	0.00024	1
"F"	"N1"		"N2"	"N1"		"N1"	"N2"	"N2"	"N1"	0.00024	1
"F"	"N1"		"N2"	"N1"		"N1"		"N2"	"N2"	0.00024	1
"F"	"N1"			"N1"		"N1"	"N0"	"N0"	"N1"	0.00024	1
"F"	"N1"			"N1"		"N1"	"N0"	"N2"	"N1"	0.00024	1
"F"	"N1"			"N1"		"N1"	"N1"	"N2"	"N0"	0.00024	1
"F"	"N1"			"N1"		"N1"	"N1"	"N2"	"N2"	0.00024	1
"F"	"N2"	"N0"	"N0"	"N2"		"N1"	"N0"	"N0"	"N0"	0.00024	1
"F"	"N2"	"N0"	"N0"	"N2"		"N1"	"N0"	"N1"	"N1"	0.00024	1
"F"	"N2"	"N0"	"N0"	"N2"		"N1"	"N0"	"N2"	"N1"	0.00024	1
"F"	"N2"	"N0"	"N0"	"N2"		"N1"	"N0"	"N2"	"N2"	0.00024	1
"F"	"N2"	"N0"	"N0"	"N2"		"N1"		"N0"	"N1"	0.00024	1
"F"	"N2"	"N0"	"N1"	"N2"		"N1"	"N0"	"N1"	"N0"	0.00024	1
"F"	"N2"	"N0"	"N1"	"N2"		"N1"	"N1"	"N2"	"N1"	0.00024	1
"F"	"N2"	"N0"	"N2"	"N2"		"N1"	"N0"	"N0"	"N1"	0.00024	1
"F"	"N2"	"N0"	"N2"	"N2"		"N1"	"N0"	"N1"	"N2"	0.00024	1
"F"	"N2"	"N0"	"N2"	"N2"		"N1"	"N0"	"N2"	"N1"	0.00024	1
"F"	"N2"	"N0"	"N2"	"N2"		"N1"	"N1"	"N1"	"N2"	0.00024	1
"F"	"N2"	"N0"		"N2"		"N1"	"N0"	"N1"	"N0"	0.00024	1
"F"	"N2"	"N0"		"N2"		"N1"	"N0"	"N2"	"N0"	0.00024	1
"F"	"N2"	"N0"		"N2"		"N1"	"N1"	"N2"	"N2"	0.00024	1
"F"	"N2"	"N0"		"N2"		"N1"		"N0"	"N0"	0.00024	1
"F"	"N2"	"N1"	"N0"	"N2"		"N1"	"N0"	"N1"	"N2"	0.00024	1
"F"	"N2"	"N1"	"N2"	"N2"		"N1"	"N0"	"N2"	"N1"	0.00024	1
"F"	"N2"	"N1"	"N2"	"N2"		"N1"	"N0"	"N2"	"N2"	0.00024	1
"F"	"N2"	"N1"		"N2"		"N1"	"N0"	"N0"	"N0"	0.00024	1
"F"	"N2"	"N1"		"N2"		"N1"	"N0"	"N1"	"N0"	0.00024	1
"F"	"N2"	"N1"		"N2"		"N1"	"N0"	"N1"	"N1"	0.00024	1
"F"	"N2"	"N1"		"N2"		"N1"		"N0"	"N2"	0.00024	1
"F"	"N2"	"N2"	"N0"	"N2"		"N1"	"N0"	"N1"	"N1"	0.00024	1
"F"	"N2"	"N2"	"N0"	"N2"		"N1"	"N0"	"N2"	"N0"	0.00024	1
"F"	"N2"	"N2"	"N0"	"N2"		"N1"	"N0"	"N2"	"N1"	0.00024	1
"F"	"N2"	"N2"	"N0"	"N2"		"N1"	"N1"	"N2"	"N2"	0.00024	1
"F"	"N2"	"N2"	"N1"	"N2"		"N1"	"N0"	"N2"	"N1"	0.00024	1
"F"	"N2"	"N2"	"N2"	"N2"		"N1"	"N0"	"N2"	"N0"	0.00024	1
"F"	"N2"	"N2"	"N2"	"N2"		"N1"	"N2"	"N2"	"N2"	0.00024	1
"F"	"N2"	"N2"		"N2"		"N1"	"N0"	"N2"	"N0"	0.00024	1
"F"	"N2"	"N2"		"N2"		"N1"	"N1"	"N0"	"N1"	0.00024	1
"F"	"N2"	"N2"		"N2"		"N1"	"N1"	"N1"	"N1"	0.00024	1
"F"	"N2"	"N2"		"N2"		"N1"		"N0"	"N0"	0.00024	1
"F"	"N2"	"N2"		"N2"		"N1"		"N2"	"N2"	0.00024	1
"F"	"N2"		"N0"	"N2"		"N1"	"N0"	"N0"	"N0"	0.00024	1
"F"	"N2"		"N0"	"N2"		"N1"	"N0"	"N1"	"N1"	0.00024	1
"F"	"N2"		"N0"	"N2"		"N1"	"N1"	"N1"	"N1"	0.00024	1
"F"	"N2"		"N0"	"N2"		"N1"	"N2"	"N2"	"N1"	0.00024	1
"F"	"N2"		"N0"	"N2"		"N1"		"N2"	"N1"	0.00024	1
"F"	"N2"		"N2"	"N2"		"N1"	"N0"	"N1"	"N1"	0.00024	1
"F"	"N2"		"N2"	"N2"		"N1"	"N0"	"N2"	"N1"	0.00024	1
"F"	"N2"		"N2"	"N2"		"N1"	"N1"	"N2"	"N0"	0.00024	1
"F"	"N2"		"N2"	"N2"		"N1"	"N1"	"N2"	"N1"	0.00024	1
"F"	"N2"		"N2"	"N2"		"N1"	"N1"	"N2"	"N2"	0.00024	1
"F"	"N2"		"N2"	"N2"		"N1"		"N0"	"N0"	0.00024	1
"F"	"N2"		"N2"	"N2"		"N1"		"N1"	"N0"	0.00024	1
"F"	"N2"		"N2"	"N2"		"N1"		"N2"	"N2"	0.00024	1
"F"	"N2"			"N2"		"N1"	"N0"	"N0"	"N0"	0.00024	1
"F"	"N2"			"N2"		"N1"	"N0"	"N0"	"N1"	0.00024	1
"F"	"N2"			"N2"		"N1"	"N0"	"N2"	"N0"	0.00024	1
"F"	"N2"			"N2"		"N1"	"N1"	"N1"	"N2"	0.00024	1
"F"	"N2"			"N2"		"N1"	"N2"	"N2"	"N2"	0.00024	1
"F"	"N2"			"N2"		"N1"		"N0"	"N0"	0.00024	1
"F"		"N0"	"N0"			"N1"	"N1"	"N2"	"N2"	0.00024	1
"F"		"N0"	"N2"			"N1"	"N0"	"N1"	"N1"	0.00024	1
"F"		"N0"	"N2"			"N1"		"N2"	"N2"	0.00024	1
"F"		"N0"				"N1"	"N0"	"N0"	"N1"	0.00024	1
"F"		"N0"				"N1"	"N1"	"N1"	"N0"	0.00024	1
"F"		"N0"				"N1"	"N1"	"N1"	"N1"	0.00024	1
"F"		"N0"				"N1"	"N2"	"N2"	"N1"	0.00024	1
"F"		"N1"				"N1"	"N1"	"N2"	"N1"	0.00024	1
"F"		"N1"				"N1"	"N1"	"N2"	"N2"	0.00024	1
"F"		"N1"				"N1"	"N2"	"N2"	"N2"	0.00024	1
"F"		"N1"				"N1"		"N2"	"N1"	0.00024	1
"F"		"N2"	"N2"			"N1"	"N0"	"N1"	"N0"	0.00024	1
"F"		"N2"	"N2"			"N1"	"N0"	"N2"	"N2"	0.00024	1
"F"		"N2"	"N2"			"N1"	"N1"	"N2"	"N2"	0.00024	1
"F"		"N2"				"N1"	"N0"	"N0"	"N1"	0.00024	1
"F"		"N2"				"N1"	"N0"	"N1"	"N2"	0.00024	1
"F"		"N2"				"N1"	"N1"	"N1"	"N0"	0.00024	1
"F"		"N2"				"N1"	"N2"	"N2"	"N1"	0.00024	1
"F"			"N0"			"N1"	"N0"	"N0"	"N2"	0.00024	1
"F"			"N0"			"N1"	"N0"	"N2"	"N0"	0.00024	1
"F"			"N0"			"N1"	"N2"	"N1"	"N1"	0.00024	1
"F"			"N0"			"N1"		"N1"	"N1"	0.00024	1
"F"			"N0"			"N1"		"N2"	"N1"	0.00024	1
"F"			"N0"			"N1"		"N2"	"N2"	0.00024	1
"F"			"N1"			"N1"	"N0"	"N2"	"N1"	0.00024	1
"F"			"N2"			"N1"	"N1"	"N2"	"N0"	0.00024	1
"F"			"N2"			"N1"	"N2"	"N1"	"N0"	0.00024	1
"F"			"N2"			"N1"	"N2"	"N2"	"N1"	0.00024	1
"F"			"N2"			"N1"		"N0"	"N0"	0.00024	1
"F"			"N2"			"N1"		"N1"	"N1"	0.00024	1
"F"			"N2"			"N1"		"N2"	"N2"	0.00024	1
"F"						"N1"	"N1"	"N2"	"N0"	0.00024	1
"F"						"N1"	"N1"	"N2"		0.00024	1
"F"						"N1"	"N2"	"N1"	"N2"	0.00024	1
"F"						"N1"		"N1"	"N2"	0.00024	1
"F"						"N1"		"N2"	"N0"	0.00024	1
"F"	"N0"	"N0"	"N0"	"N0"		"N1"	"N1"	"N2"	"N0"	0.00048	2
"F"	"N0"	"N0"	"N0"	"N0"		"N1"	"N2"	"N0"	"N0"	0.00048	2
"F"	"N0"	"N0"	"N0"	"N0"		"N1"	"N2"	"N2"	"N2"	0.00048	2
"F"	"N0"	"N0"	"N0"	"N0"		"N1"		"N2"	"N2"	0.00048	2
"F"	"N0"	"N0"	"N1"	"N0"		"N1"	"N0"	"N0"	"N0"	0.00048	2
"F"	"N0"	"N0"	"N1"	"N0"		"N1"	"N0"	"N1"	"N0"	0.00048	2
"F"	"N0"	"N0"	"N2"	"N0"		"N1"	"N0"	"N1"	"N2"	0.00048	2
"F"	"N0"	"N0"	"N2"	"N0"		"N1"	"N1"	"N2"	"N2"	0.00048	2
"F"	"N0"	"N0"		"N0"		"N1"	"N1"	"N1"	"N2"	0.00048	2
"F"	"N0"	"N0"		"N0"		"N1"	"N2"	"N1"	"N1"	0.00048	2
"F"	"N0"	"N0"		"N0"		"N1"		"N1"	"N0"	0.00048	2
"F"	"N0"	"N1"	"N1"	"N0"		"N1"	"N0"	"N0"	"N0"	0.00048	2
"F"	"N0"	"N1"	"N1"	"N0"		"N1"	"N0"	"N1"	"N1"	0.00048	2
"F"	"N0"	"N1"	"N2"	"N0"		"N1"	"N1"	"N2"	"N2"	0.00048	2
"F"	"N0"	"N1"		"N0"		"N1"	"N0"	"N1"	"N2"	0.00048	2
"F"	"N0"	"N1"		"N0"		"N1"	"N1"	"N2"	"N2"	0.00048	2
"F"	"N0"	"N1"		"N0"		"N1"	"N2"	"N2"	"N2"	0.00048	2
"F"	"N0"	"N1"		"N0"		"N1"		"N0"	"N0"	0.00048	2
"F"	"N0"	"N2"	"N0"	"N0"		"N1"	"N1"	"N1"	"N1"	0.00048	2
"F"	"N0"	"N2"	"N0"	"N0"		"N1"		"N0"	"N0"	0.00048	2
"F"	"N0"	"N2"	"N1"	"N0"		"N1"	"N0"	"N0"	"N0"	0.00048	2
"F"	"N0"	"N2"	"N1"	"N0"		"N1"	"N1"	"N1"	"N1"	0.00048	2
"F"	"N0"	"N2"	"N2"	"N0"		"N1"	"N1"	"N1"	"N0"	0.00048	2
"F"	"N0"	"N2"	"N2"	"N0"		"N1"	"N1"	"N2"	"N0"	0.00048	2
"F"	"N0"	"N2"		"N0"		"N1"	"N1"	"N0"	"N0"	0.00048	2
"F"	"N0"		"N0"	"N0"		"N1"	"N0"	"N1"	"N2"	0.00048	2
"F"	"N0"		"N1"	"N0"		"N1"	"N0"	"N1"	"N0"	0.00048	2
"F"	"N0"		"N1"	"N0"		"N1"	"N0"	"N2"	"N2"	0.00048	2
"F"	"N0"		"N1"	"N0"		"N1"	"N1"	"N2"	"N2"	0.00048	2
"F"	"N0"		"N2"	"N0"		"N1"	"N0"	"N2"	"N0"	0.00048	2
"F"	"N0"			"N0"		"N1"		"N2"	"N2"	0.00048	2
"F"	"N1"	"N0"	"N0"	"N1"		"N1"	"N0"	"N1"	"N0"	0.00048	2
"F"	"N1"	"N0"	"N0"	"N1"		"N1"	"N0"	"N2"	"N1"	0.00048	2
"F"	"N1"	"N0"	"N1"	"N1"		"N1"	"N0"	"N2"	"N1"	0.00048	2
"F"	"N1"	"N0"	"N1"	"N1"		"N1"	"N1"	"N2"	"N1"	0.00048	2
"F"	"N1"	"N1"	"N0"	"N1"		"N1"	"N0"	"N2"	"N1"	0.00048	2
"F"	"N1"	"N1"	"N1"	"N1"		"N1"	"N0"	"N2"	"N1"	0.00048	2
"F"	"N1"	"N1"	"N2"	"N1"		"N1"	"N1"	"N2"	"N1"	0.00048	2
"F"	"N1"	"N2"	"N0"	"N1"		"N1"	"N0"	"N0"	"N0"	0.00048	2
"F"	"N1"	"N2"	"N2"	"N1"		"N1"	"N0"	"N1"	"N1"	0.00048	2
"F"	"N1"	"N2"		"N1"		"N1"	"N0"	"N2"	"N2"	0.00048	2
"F"	"N1"	"N2"		"N1"		"N1"	"N1"	"N1"	"N1"	0.00048	2
"F"	"N1"		"N2"	"N1"		"N1"	"N0"	"N1"	"N1"	0.00048	2
"F"	"N1"			"N1"		"N1"	"N0"	"N0"	"N0"	0.00048	2
"F"	"N1"			"N1"		"N1"	"N0"	"N2"	"N2"	0.00048	2
"F"	"N2"	"N0"	"N0"	"N2"		"N1"	"N0"	"N1"	"N0"	0.00048	2
"F"	"N2"	"N0"	"N0"	"N2"		"N1"	"N1"	"N2"	"N2"	0.00048	2
"F"	"N2"	"N0"	"N2"	"N2"		"N1"	"N1"	"N2"	"N1"	0.00048	2
"F"	"N2"	"N0"		"N2"		"N1"	"N0"	"N2"	"N2"	0.00048	2
"F"	"N2"	"N1"		"N2"		"N1"	"N0"	"N2"	"N1"	0.00048	2
"F"	"N2"	"N2"	"N0"	"N2"		"N1"	"N0"	"N0"	"N0"	0.00048	2
"F"	"N2"	"N2"	"N1"	"N2"		"N1"	"N0"	"N1"	"N1"	0.00048	2
"F"	"N2"	"N2"	"N2"	"N2"		"N1"	"N0"	"N0"	"N1"	0.00048	2
"F"	"N2"	"N2"	"N2"	"N2"		"N1"	"N1"	"N2"	"N1"	0.00048	2
"F"	"N2"	"N2"	"N2"	"N2"		"N1"	"N2"	"N2"	"N1"	0.00048	2
"F"	"N2"	"N2"		"N2"		"N1"	"N0"	"N0"	"N1"	0.00048	2
"F"	"N2"	"N2"		"N2"		"N1"	"N0"	"N1"	"N1"	0.00048	2
"F"	"N2"		"N0"	"N2"		"N1"	"N0"	"N2"	"N1"	0.00048	2
"F"	"N2"		"N2"	"N2"		"N1"	"N2"	"N2"	"N2"	0.00048	2
"F"	"N2"		"N2"	"N2"		"N1"		"N2"	"N1"	0.00048	2
"F"	"N2"			"N2"		"N1"	"N1"	"N1"	"N1"	0.00048	2
"F"	"N2"			"N2"		"N1"		"N2"	"N2"	0.00048	2
"F"		"N0"	"N0"			"N1"	"N0"	"N1"	"N1"	0.00048	2
"F"		"N0"				"N1"	"N0"	"N1"	"N2"	0.00048	2
"F"		"N0"				"N1"	"N0"	"N2"	"N0"	0.00048	2
"F"		"N0"				"N1"	"N0"	"N2"	"N1"	0.00048	2
"F"		"N0"				"N1"		"N0"	"N0"	0.00048	2
"F"		"N1"				"N1"	"N0"	"N2"	"N1"	0.00048	2
"F"		"N1"				"N1"	"N0"	"N2"	"N2"	0.00048	2
"F"		"N2"				"N1"	"N0"	"N1"	"N1"	0.00048	2
"F"		"N2"				"N1"	"N1"	"N2"	"N1"	0.00048	2
"F"			"N0"			"N1"	"N0"	"N0"	"N1"	0.00048	2
"F"			"N0"			"N1"	"N1"	"N1"	"N2"	0.00048	2
"F"			"N0"			"N1"	"N2"	"N1"	"N0"	0.00048	2
"F"			"N0"			"N1"	"N2"	"N2"	"N1"	0.00048	2
"F"			"N2"			"N1"	"N0"	"N1"	"N2"	0.00048	2
"F"			"N2"			"N1"	"N1"	"N0"	"N0"	0.00048	2
"F"			"N2"			"N1"	"N1"	"N1"	"N0"	0.00048	2
"F"			"N2"			"N1"	"N1"	"N1"	"N2"	0.00048	2
"F"						"N1"	"N0"	"N0"	"N2"	0.00048	2
"F"						"N1"	"N0"	"N2"		0.00048	2
"F"	"N0"	"N0"	"N0"	"N0"		"N1"		"N0"	"N0"	0.00072	3
"F"	"N0"	"N0"	"N2"	"N0"		"N1"	"N0"	"N0"	"N1"	0.00072	3
"F"	"N0"	"N0"	"N2"	"N0"		"N1"	"N1"	"N1"	"N0"	0.00072	3
"F"	"N0"	"N0"		"N0"		"N1"	"N1"	"N0"	"N0"	0.00072	3
"F"	"N0"	"N0"		"N0"		"N1"	"N2"	"N2"	"N0"	0.00072	3
"F"	"N0"	"N0"		"N0"		"N1"		"N2"	"N0"	0.00072	3
"F"	"N0"	"N0"		"N0"		"N1"		"N2"	"N2"	0.00072	3
"F"	"N0"	"N1"	"N0"	"N0"		"N1"	"N0"	"N1"	"N0"	0.00072	3
"F"	"N0"	"N1"	"N0"	"N0"		"N1"	"N0"	"N2"	"N0"	0.00072	3
"F"	"N0"	"N1"	"N0"	"N0"		"N1"	"N0"	"N2"	"N1"	0.00072	3
"F"	"N0"	"N1"	"N2"	"N0"		"N1"	"N0"	"N2"	"N0"	0.00072	3
"F"	"N0"	"N1"	"N2"	"N0"		"N1"	"N0"	"N2"	"N2"	0.00072	3
"F"	"N0"	"N1"	"N2"	"N0"		"N1"	"N1"	"N2"	"N1"	0.00072	3
"F"	"N0"	"N2"	"N0"	"N0"		"N1"	"N0"	"N2"	"N0"	0.00072	3
"F"	"N0"	"N2"	"N1"	"N0"		"N1"	"N0"	"N1"	"N1"	0.00072	3
"F"	"N0"	"N2"	"N2"	"N0"		"N1"	"N0"	"N1"	"N2"	0.00072	3
"F"	"N0"	"N2"	"N2"	"N0"		"N1"	"N1"	"N1"	"N2"	0.00072	3
"F"	"N0"	"N2"		"N0"		"N1"	"N1"	"N1"	"N1"	0.00072	3
"F"	"N0"	"N2"		"N0"		"N1"		"N2"	"N1"	0.00072	3
"F"	"N0"		"N0"	"N0"		"N1"	"N1"	"N0"	"N0"	0.00072	3
"F"	"N0"		"N0"	"N0"		"N1"	"N1"	"N1"	"N0"	0.00072	3
"F"	"N0"		"N0"	"N0"		"N1"	"N1"	"N2"	"N1"	0.00072	3
"F"	"N0"		"N0"	"N0"		"N1"		"N0"	"N0"	0.00072	3
"F"	"N0"		"N0"	"N0"		"N1"		"N2"	"N2"	0.00072	3
"F"	"N0"		"N2"	"N0"		"N1"	"N0"	"N0"	"N0"	0.00072	3
"F"	"N0"		"N2"	"N0"		"N1"	"N0"	"N1"	"N0"	0.00072	3
"F"	"N0"		"N2"	"N0"		"N1"	"N0"	"N1"	"N2"	0.00072	3
"F"	"N0"			"N0"		"N1"	"N2"	"N0"	"N0"	0.00072	3
"F"	"N0"			"N0"		"N1"	"N2"	"N1"	"N1"	0.00072	3
"F"	"N1"	"N0"	"N2"	"N1"		"N1"	"N0"	"N1"	"N0"	0.00072	3
"F"	"N1"	"N0"		"N1"		"N1"	"N0"	"N2"	"N1"	0.00072	3
"F"	"N1"	"N1"	"N2"	"N1"		"N1"	"N0"	"N2"	"N2"	0.00072	3
"F"	"N1"	"N2"	"N2"	"N1"		"N1"	"N1"	"N2"	"N2"	0.00072	3
"F"	"N1"	"N2"		"N1"		"N1"	"N0"	"N1"	"N1"	0.00072	3
"F"	"N2"	"N0"	"N2"	"N2"		"N1"	"N1"	"N2"	"N2"	0.00072	3
"F"	"N2"	"N0"		"N2"		"N1"	"N0"	"N1"	"N1"	0.00072	3
"F"	"N2"	"N0"		"N2"		"N1"	"N0"	"N2"	"N1"	0.00072	3
"F"	"N2"	"N1"		"N2"		"N1"	"N0"	"N2"	"N2"	0.00072	3
"F"	"N2"	"N2"	"N2"	"N2"		"N1"	"N0"	"N0"	"N0"	0.00072	3
"F"	"N2"	"N2"	"N2"	"N2"		"N1"	"N0"	"N1"	"N0"	0.00072	3
"F"	"N2"	"N2"		"N2"		"N1"	"N1"	"N2"	"N1"	0.00072	3
"F"	"N2"	"N2"		"N2"		"N1"	"N1"	"N2"	"N2"	0.00072	3
"F"	"N2"			"N2"		"N1"	"N0"	"N2"	"N1"	0.00072	3
"F"		"N0"	"N0"			"N1"	"N0"	"N2"	"N1"	0.00072	3
"F"		"N2"				"N1"	"N0"	"N0"	"N0"	0.00072	3
"F"		"N2"				"N1"	"N2"	"N2"	"N2"	0.00072	3
"F"			"N2"			"N1"	"N0"	"N0"	"N1"	0.00072	3
"F"			"N2"			"N1"	"N0"	"N2"	"N0"	0.00072	3
"F"						"N1"	"N0"	"N0"	"N1"	0.00072	3
"F"						"N1"	"N2"	"N0"	"N0"	0.00072	3
"F"						"N1"	"N2"	"N1"	"N0"	0.00072	3
"F"						"N1"	"N2"	"N1"	"N1"	0.00072	3
"F"						"N1"		"N2"	"N1"	0.00072	3
"F"	"N0"	"N0"	"N1"	"N0"		"N1"	"N0"	"N1"	"N1"	0.00096	4
"F"	"N0"	"N0"	"N1"	"N0"		"N1"	"N0"	"N2"	"N1"	0.00096	4
"F"	"N0"	"N0"	"N2"	"N0"		"N1"	"N0"	"N2"	"N2"	0.00096	4
"F"	"N0"	"N0"		"N0"		"N1"	"N1"	"N2"	"N0"	0.00096	4
"F"	"N0"	"N0"		"N0"		"N1"	"N2"	"N2"	"N1"	0.00096	4
"F"	"N0"	"N0"		"N0"		"N1"	"N2"	"N2"	"N2"	0.00096	4
"F"	"N0"	"N1"	"N2"	"N0"		"N1"	"N0"	"N1"	"N0"	0.00096	4
"F"	"N0"	"N1"	"N2"	"N0"		"N1"	"N0"	"N1"	"N1"	0.00096	4
"F"	"N0"	"N1"		"N0"		"N1"	"N0"	"N2"	"N0"	0.00096	4
"F"	"N0"	"N2"	"N2"	"N0"		"N1"	"N1"	"N1"	"N1"	0.00096	4
"F"	"N0"	"N2"		"N0"		"N1"		"N2"	"N2"	0.00096	4
"F"	"N0"		"N0"	"N0"		"N1"	"N0"	"N2"	"N0"	0.00096	4
"F"	"N0"		"N0"	"N0"		"N1"	"N1"	"N2"	"N2"	0.00096	4
"F"	"N0"		"N0"	"N0"		"N1"	"N2"	"N2"	"N2"	0.00096	4
"F"	"N0"			"N0"		"N1"	"N0"	"N2"	"N0"	0.00096	4
"F"	"N0"			"N0"		"N1"	"N1"	"N1"	"N0"	0.00096	4
"F"	"N0"			"N0"		"N1"		"N2"	"N1"	0.00096	4
"F"	"N1"	"N0"	"N2"	"N1"		"N1"	"N0"	"N2"	"N2"	0.00096	4
"F"	"N1"	"N1"		"N1"		"N1"	"N0"	"N2"	"N1"	0.00096	4
"F"	"N2"	"N2"	"N2"	"N2"		"N1"	"N1"	"N2"	"N2"	0.00096	4
"F"	"N2"		"N2"	"N2"		"N1"	"N0"	"N2"	"N2"	0.00096	4
"F"		"N0"				"N1"	"N1"	"N2"	"N1"	0.00096	4
"F"		"N0"				"N1"	"N2"	"N2"	"N2"	0.00096	4
"F"		"N2"				"N1"	"N1"	"N2"	"N2"	0.00096	4
"F"			"N0"			"N1"	"N0"	"N1"	"N2"	0.00096	4
"F"			"N0"			"N1"	"N1"	"N2"	"N1"	0.00096	4
"F"			"N0"			"N1"	"N2"	"N2"	"N2"	0.00096	4
"F"			"N0"			"N1"		"N0"	"N0"	0.00096	4
"F"			"N2"			"N1"	"N0"	"N1"	"N0"	0.00096	4
"F"			"N2"			"N1"	"N0"	"N1"	"N1"	0.00096	4
"F"						"N1"	"N0"	"N2"	"N0"	0.00096	4
"F"	"N0"	"N0"	"N0"	"N0"		"N1"	"N1"	"N1"	"N1"	0.0012	5
"F"	"N0"	"N0"	"N0"	"N0"		"N1"	"N1"	"N2"	"N2"	0.0012	5
"F"	"N0"	"N0"	"N2"	"N0"		"N1"	"N1"	"N2"	"N1"	0.0012	5
"F"	"N0"	"N0"		"N0"		"N1"	"N0"	"N1"	"N2"	0.0012	5
"F"	"N0"	"N1"	"N0"	"N0"		"N1"	"N0"	"N1"	"N1"	0.0012	5
"F"	"N0"	"N2"	"N2"	"N0"		"N1"	"N0"	"N0"	"N1"	0.0012	5
"F"	"N0"	"N2"	"N2"	"N0"		"N1"		"N2"	"N1"	0.0012	5
"F"	"N0"	"N2"		"N0"		"N1"	"N1"	"N2"	"N0"	0.0012	5
"F"	"N0"		"N1"	"N0"		"N1"	"N0"	"N1"	"N1"	0.0012	5
"F"	"N0"		"N2"	"N0"		"N1"	"N0"	"N1"	"N1"	0.0012	5
"F"	"N0"			"N0"		"N1"	"N2"	"N2"	"N1"	0.0012	5
"F"	"N1"	"N2"		"N1"		"N1"	"N0"	"N2"	"N1"	0.0012	5
"F"	"N2"	"N2"	"N2"	"N2"		"N1"	"N0"	"N1"	"N1"	0.0012	5
"F"	"N2"			"N2"		"N1"	"N1"	"N2"	"N2"	0.0012	5
"F"		"N0"				"N1"	"N0"	"N1"	"N0"	0.0012	5
"F"		"N2"				"N1"	"N0"	"N2"	"N2"	0.0012	5
"F"			"N0"			"N1"	"N0"	"N2"	"N1"	0.0012	5
"F"			"N0"			"N1"	"N1"	"N0"	"N0"	0.0012	5
"F"			"N0"			"N1"	"N1"	"N1"	"N0"	0.0012	5
"F"			"N2"			"N1"	"N0"	"N2"	"N1"	0.0012	5
"F"						"N1"		"N1"	"N0"	0.0012	5
"F"						"N1"		"N1"	"N1"	0.0012	5
"F"						"N1"		"N2"	"N2"	0.0012	5
"F"	"N0"	"N0"	"N0"	"N0"		"N1"	"N1"	"N0"	"N0"	0.00144	6
"F"	"N0"	"N0"	"N0"	"N0"		"N1"	"N1"	"N2"	"N1"	0.00144	6
"F"	"N0"	"N0"	"N2"	"N0"		"N1"	"N1"	"N2"	"N0"	0.00144	6
"F"	"N0"	"N0"		"N0"		"N1"	"N1"	"N1"	"N1"	0.00144	6
"F"	"N0"	"N0"		"N0"		"N1"		"N1"	"N1"	0.00144	6
"F"	"N0"	"N1"	"N0"	"N0"		"N1"	"N0"	"N0"	"N0"	0.00144	6
"F"	"N0"	"N1"	"N2"	"N0"		"N1"	"N0"	"N2"	"N1"	0.00144	6
"F"	"N0"	"N1"		"N0"		"N1"	"N0"	"N0"	"N1"	0.00144	6
"F"	"N0"	"N1"		"N0"		"N1"	"N0"	"N2"	"N2"	0.00144	6
"F"	"N0"	"N1"		"N0"		"N1"	"N1"	"N2"	"N1"	0.00144	6
"F"	"N0"	"N2"		"N0"		"N1"	"N0"	"N0"	"N1"	0.00144	6
"F"	"N0"	"N2"		"N0"		"N1"	"N1"	"N2"	"N1"	0.00144	6
"F"	"N0"			"N0"		"N1"	"N1"	"N1"	"N2"	0.00144	6
"F"	"N0"			"N0"		"N1"		"N1"	"N1"	0.00144	6
"F"	"N1"	"N0"	"N2"	"N1"		"N1"	"N0"	"N1"	"N1"	0.00144	6
"F"	"N1"	"N2"	"N2"	"N1"		"N1"	"N0"	"N2"	"N2"	0.00144	6
"F"	"N2"	"N0"	"N2"	"N2"		"N1"	"N0"	"N2"	"N2"	0.00144	6
"F"		"N2"				"N1"	"N0"	"N2"	"N1"	0.00144	6
"F"			"N2"			"N1"	"N2"	"N2"	"N2"	0.00144	6
"F"	"N0"	"N0"		"N0"		"N1"		"N2"	"N1"	0.00168	7
"F"	"N0"	"N2"	"N0"	"N0"		"N1"	"N0"	"N0"	"N1"	0.00168	7
"F"	"N0"	"N2"		"N0"		"N1"	"N0"	"N1"	"N2"	0.00168	7
"F"	"N0"		"N0"	"N0"		"N1"	"N0"	"N0"	"N1"	0.00168	7
