"Energielabel"	"VL"	"DS"	"DP"	"MS"	"MG"	"DR"	"PL"	"RO"	"RB"	"freq"	"count"
"C"			"N2"	"N3"		"N1"		"N3"	"N3"	0.0007062147	1
"C"				"N0"		"N1"	"N0"	"N1"	"N1"	0.0063559322	9
"C"				"N0"		"N1"	"N0"	"N2"	"N1"	0.0007062147	1
"C"				"N0"		"N1"	"N0"	"N3"	"N0"	0.0007062147	1
"C"				"N0"		"N1"	"N0"	"N3"	"N1"	0.0021186441	3
"C"				"N0"		"N1"	"N0"	"N3"	"N3"	0.0028248588	4
"C"				"N0"		"N1"	"N1"	"N2"	"N0"	0.0007062147	1
"C"				"N0"		"N1"	"N1"	"N3"	"N1"	0.0014124294	2
"C"				"N0"		"N1"	"N2"	"N1"	"N1"	0.0014124294	2
"C"				"N0"		"N1"	"N2"	"N3"	"N3"	0.0021186441	3
"C"				"N0"		"N1"	"N3"	"N3"	"N3"	0.0014124294	2
"C"				"N0"		"N1"		"N1"	"N1"	0.0042372881	6
"C"				"N0"		"N1"		"N2"	"N1"	0.0007062147	1
"C"				"N0"		"N1"		"N3"	"N0"	0.0007062147	1
"C"				"N0"		"N1"		"N3"	"N1"	0.0021186441	3
"C"				"N0"		"N1"		"N3"	"N3"	0.0021186441	3
"C"				"N0"				"N3"	"N3"	0.0014124294	2
"C"				"N1"		"N1"	"N1"	"N0"	"N0"	0.0028248588	4
"C"				"N1"		"N1"	"N1"	"N1"	"N1"	0.0049435028	7
"C"				"N1"		"N1"	"N1"	"N3"	"N0"	0.0007062147	1
"C"				"N1"		"N1"	"N1"	"N3"	"N1"	0.0007062147	1
"C"				"N1"		"N1"	"N1"	"N3"	"N3"	0.0007062147	1
"C"				"N1"		"N1"		"N0"	"N0"	0.0014124294	2
"C"				"N1"		"N1"		"N1"	"N1"	0.0063559322	9
"C"				"N1"		"N1"		"N3"	"N1"	0.0007062147	1
"C"				"N1"		"N1"		"N3"	"N3"	0.0014124294	2
"C"				"N1"				"N1"	"N1"	0.0014124294	2
"C"				"N2"		"N1"	"N0"	"N2"	"N2"	0.0007062147	1
"C"				"N2"		"N1"	"N0"	"N3"	"N1"	0.0007062147	1
"C"				"N2"		"N1"	"N0"	"N3"	"N3"	0.0014124294	2
"C"				"N2"		"N1"	"N2"	"N0"	"N0"	0.0014124294	2
"C"				"N2"		"N1"	"N2"	"N1"	"N1"	0.0084745763	12
"C"				"N2"		"N1"	"N2"	"N2"	"N2"	0.0007062147	1
"C"				"N2"		"N1"	"N2"	"N3"	"N3"	0.0014124294	2
"C"				"N2"		"N1"	"N3"	"N3"	"N3"	0.0007062147	1
"C"				"N2"		"N1"		"N1"	"N1"	0.0042372881	6
"C"				"N2"		"N1"		"N3"	"N1"	0.0007062147	1
"C"				"N2"		"N1"		"N3"	"N3"	0.0014124294	2
"C"				"N2"		"N1"				0.0007062147	1
"C"				"N2"				"N3"	"N3"	0.0007062147	1
"C"				"N3"		"N1"	"N0"	"N3"	"N3"	0.0007062147	1
"C"				"N3"		"N1"		"N3"	"N1"	0.0007062147	1
"C"				"N3"		"N1"		"N3"	"N3"	0.0007062147	1
"C"				"N4"		"N1"		"N3"	"N3"	0.0007062147	1
"C"						"N1"	"N0"	"N1"	"N1"	0.0007062147	1
"C"						"N1"	"N2"	"N1"	"N1"	0.0007062147	1
"C"								"N1"	"N1"	0.0007062147	1
"D"	"N0"	"N0"	"N0"	"N0"		"N1"	"N0"	"N0"	"N0"	0.0078247261	5
"D"	"N0"	"N0"	"N0"	"N0"		"N1"	"N0"	"N1"	"N1"	0.0187793427	12
"D"	"N0"	"N0"	"N0"	"N0"		"N1"	"N0"	"N2"	"N1"	0.0031298905	2
"D"	"N0"	"N0"	"N0"	"N0"		"N1"	"N0"	"N3"	"N0"	0.0015649452	1
"D"	"N0"	"N0"	"N0"	"N0"		"N1"	"N0"	"N3"	"N1"	0.0046948357	3
"D"	"N0"	"N0"	"N0"	"N0"		"N1"	"N0"	"N3"	"N3"	0.0031298905	2
"D"	"N0"	"N0"	"N0"	"N0"		"N1"	"N2"	"N3"	"N3"	0.0031298905	2
"D"	"N0"	"N0"	"N0"	"N0"		"N1"		"N0"	"N0"	0.0078247261	5
"D"	"N0"	"N0"	"N0"	"N0"		"N1"		"N1"	"N1"	0.0281690141	18
"D"	"N0"	"N0"	"N0"	"N0"		"N1"		"N2"	"N0"	0.0015649452	1
"D"	"N0"	"N0"	"N0"	"N0"		"N1"		"N2"	"N1"	0.0046948357	3
"D"	"N0"	"N0"	"N0"	"N0"		"N1"		"N2"	"N2"	0.0046948357	3
"D"	"N0"	"N0"	"N0"	"N0"		"N1"		"N3"	"N0"	0.0046948357	3
"D"	"N0"	"N0"	"N0"	"N0"		"N1"		"N3"	"N1"	0.0187793427	12
"D"	"N0"	"N0"	"N0"	"N0"		"N1"		"N3"	"N3"	0.0093896714	6
"D"	"N0"	"N0"	"N0"	"N0"		"N1"		"N4"	"N0"	0.0015649452	1
"D"	"N0"	"N0"	"N0"	"N1"		"N1"	"N0"	"N1"	"N1"	0.0031298905	2
"D"	"N0"	"N0"	"N0"	"N1"		"N1"	"N0"	"N2"	"N0"	0.0015649452	1
"D"	"N0"	"N0"	"N0"	"N1"		"N1"		"N0"	"N0"	0.0031298905	2
"D"	"N0"	"N0"	"N0"	"N1"		"N1"		"N1"	"N1"	0.0046948357	3
"D"	"N0"	"N0"	"N0"	"N1"		"N1"		"N2"	"N0"	0.0015649452	1
"D"	"N0"	"N0"	"N0"	"N1"		"N1"		"N2"	"N1"	0.0015649452	1
"D"	"N0"	"N0"	"N0"	"N1"		"N1"		"N3"	"N0"	0.0031298905	2
"D"	"N0"	"N0"	"N0"	"N1"		"N1"		"N3"	"N1"	0.0015649452	1
"D"	"N0"	"N0"	"N0"	"N2"		"N1"	"N0"	"N1"	"N1"	0.0046948357	3
"D"	"N0"	"N0"	"N0"	"N2"		"N1"		"N1"	"N1"	0.0046948357	3
"D"	"N0"	"N0"	"N0"	"N2"		"N1"		"N2"	"N1"	0.0015649452	1
"D"	"N0"	"N0"	"N0"	"N2"		"N1"		"N3"	"N0"	0.0015649452	1
"D"	"N0"	"N0"	"N0"	"N2"		"N1"		"N3"	"N1"	0.0015649452	1
"D"	"N0"	"N0"	"N1"	"N0"		"N1"	"N2"	"N3"	"N1"	0.0015649452	1
"D"	"N0"	"N0"	"N1"	"N1"		"N1"		"N2"	"N1"	0.0015649452	1
"D"	"N0"	"N0"	"N2"	"N0"		"N1"	"N0"	"N1"	"N1"	0.0031298905	2
"D"	"N0"	"N0"	"N2"	"N0"		"N1"	"N0"	"N2"	"N1"	0.0015649452	1
"D"	"N0"	"N0"	"N2"	"N0"		"N1"	"N0"	"N3"	"N3"	0.0031298905	2
"D"	"N0"	"N0"	"N2"	"N0"		"N1"	"N1"	"N3"	"N3"	0.0015649452	1
"D"	"N0"	"N0"	"N2"	"N0"		"N1"	"N2"	"N1"	"N1"	0.0015649452	1
"D"	"N0"	"N0"	"N2"	"N0"		"N1"	"N2"	"N2"	"N1"	0.0015649452	1
"D"	"N0"	"N0"	"N2"	"N0"		"N1"		"N0"	"N0"	0.0015649452	1
"D"	"N0"	"N0"	"N2"	"N0"		"N1"		"N1"	"N1"	0.0093896714	6
"D"	"N0"	"N0"	"N2"	"N0"		"N1"		"N2"	"N2"	0.0046948357	3
"D"	"N0"	"N0"	"N2"	"N0"		"N1"		"N3"	"N1"	0.0046948357	3
"D"	"N0"	"N0"	"N2"	"N0"		"N1"		"N3"	"N3"	0.0031298905	2
"D"	"N0"	"N0"	"N2"	"N1"		"N1"	"N0"	"N1"	"N1"	0.0015649452	1
"D"	"N0"	"N0"	"N2"	"N1"		"N1"	"N0"	"N2"	"N1"	0.0015649452	1
"D"	"N0"	"N0"	"N2"	"N1"		"N1"		"N1"	"N1"	0.0046948357	3
"D"	"N0"	"N0"	"N2"	"N1"		"N1"		"N3"	"N1"	0.0015649452	1
"D"	"N0"	"N0"	"N2"	"N2"		"N1"		"N1"	"N1"	0.0031298905	2
"D"	"N0"	"N0"	"N2"	"N2"		"N1"		"N2"	"N2"	0.0015649452	1
"D"	"N0"	"N0"	"N2"	"N2"		"N1"		"N3"	"N3"	0.0031298905	2
"D"	"N0"	"N0"	"N3"	"N2"		"N1"		"N1"	"N1"	0.0015649452	1
"D"	"N0"	"N0"		"N0"		"N1"	"N0"	"N0"	"N0"	0.0078247261	5
"D"	"N0"	"N0"		"N0"		"N1"	"N0"	"N1"	"N1"	0.014084507	9
"D"	"N0"	"N0"		"N0"		"N1"	"N0"	"N2"	"N0"	0.0015649452	1
"D"	"N0"	"N0"		"N0"		"N1"	"N0"	"N2"	"N1"	0.0015649452	1
"D"	"N0"	"N0"		"N0"		"N1"	"N0"	"N3"	"N0"	0.0015649452	1
"D"	"N0"	"N0"		"N0"		"N1"	"N0"	"N3"	"N1"	0.0062597809	4
"D"	"N0"	"N0"		"N0"		"N1"	"N2"	"N1"	"N1"	0.0015649452	1
"D"	"N0"	"N0"		"N0"		"N1"	"N3"	"N3"	"N3"	0.0015649452	1
"D"	"N0"	"N0"		"N0"		"N1"		"N0"	"N0"	0.0078247261	5
"D"	"N0"	"N0"		"N0"		"N1"		"N1"	"N1"	0.0250391236	16
"D"	"N0"	"N0"		"N0"		"N1"		"N2"	"N1"	0.0015649452	1
"D"	"N0"	"N0"		"N0"		"N1"		"N2"	"N2"	0.0031298905	2
"D"	"N0"	"N0"		"N0"		"N1"		"N3"	"N1"	0.0093896714	6
"D"	"N0"	"N0"		"N0"		"N1"		"N3"	"N3"	0.0078247261	5
"D"	"N0"	"N0"		"N1"		"N1"	"N0"	"N0"	"N0"	0.0015649452	1
"D"	"N0"	"N0"		"N1"		"N1"	"N0"	"N1"	"N1"	0.0015649452	1
"D"	"N0"	"N0"		"N1"		"N1"	"N0"	"N3"	"N3"	0.0015649452	1
"D"	"N0"	"N0"		"N1"		"N1"		"N0"	"N0"	0.0015649452	1
"D"	"N0"	"N0"		"N1"		"N1"		"N1"	"N1"	0.0046948357	3
"D"	"N0"	"N0"		"N1"		"N1"		"N2"	"N1"	0.0015649452	1
"D"	"N0"	"N0"		"N2"		"N1"	"N0"	"N0"	"N0"	0.0031298905	2
"D"	"N0"	"N0"		"N2"		"N1"	"N0"	"N3"	"N1"	0.0015649452	1
"D"	"N0"	"N0"		"N2"		"N1"		"N0"	"N0"	0.0015649452	1
"D"	"N0"	"N0"		"N2"		"N1"		"N1"	"N1"	0.0031298905	2
"D"	"N0"	"N0"		"N2"		"N1"		"N2"	"N2"	0.0015649452	1
"D"	"N0"	"N0"		"N2"		"N1"		"N3"	"N1"	0.0031298905	2
"D"	"N0"	"N0"		"N2"		"N1"		"N3"	"N3"	0.0015649452	1
"D"	"N0"	"N1"	"N3"	"N0"		"N1"		"N1"	"N1"	0.0015649452	1
"D"	"N0"	"N1"		"N0"		"N1"		"N3"	"N1"	0.0015649452	1
"D"	"N0"	"N2"	"N0"	"N0"		"N1"	"N0"	"N1"	"N1"	0.0015649452	1
"D"	"N0"	"N2"	"N0"	"N0"		"N1"	"N0"	"N3"	"N1"	0.0015649452	1
"D"	"N0"	"N2"	"N0"	"N0"		"N1"		"N1"	"N1"	0.0031298905	2
"D"	"N0"	"N2"	"N0"	"N0"		"N1"		"N2"	"N0"	0.0015649452	1
"D"	"N0"	"N2"	"N0"	"N0"		"N1"		"N3"	"N1"	0.0015649452	1
"D"	"N0"	"N2"	"N0"	"N0"		"N1"		"N3"	"N3"	0.0015649452	1
"D"	"N0"	"N2"	"N0"	"N1"		"N1"	"N0"	"N1"	"N1"	0.0015649452	1
"D"	"N0"	"N2"	"N0"	"N1"		"N1"	"N0"	"N3"	"N1"	0.0015649452	1
"D"	"N0"	"N2"	"N0"	"N2"		"N1"		"N0"	"N0"	0.0015649452	1
"D"	"N0"	"N2"	"N0"	"N2"		"N1"		"N1"	"N1"	0.0015649452	1
"D"	"N0"	"N2"	"N1"	"N0"		"N1"		"N2"	"N2"	0.0015649452	1
"D"	"N0"	"N2"	"N1"	"N0"		"N1"		"N3"	"N3"	0.0015649452	1
"D"	"N0"	"N2"	"N2"	"N0"		"N1"	"N0"	"N1"	"N1"	0.0015649452	1
"D"	"N0"	"N2"	"N2"	"N0"		"N1"	"N2"	"N1"	"N1"	0.0015649452	1
"D"	"N0"	"N2"	"N2"	"N0"		"N1"		"N0"	"N0"	0.0015649452	1
"D"	"N0"	"N2"	"N2"	"N0"		"N1"		"N1"	"N1"	0.0031298905	2
"D"	"N0"	"N2"	"N2"	"N0"		"N1"		"N2"	"N1"	0.0031298905	2
"D"	"N0"	"N2"	"N2"	"N0"		"N1"		"N3"	"N1"	0.0031298905	2
"D"	"N0"	"N2"	"N2"	"N1"		"N1"		"N3"	"N3"	0.0015649452	1
"D"	"N0"	"N2"	"N2"	"N2"		"N1"	"N2"	"N3"	"N3"	0.0015649452	1
"D"	"N0"	"N2"		"N0"		"N1"	"N0"	"N1"	"N1"	0.0046948357	3
"D"	"N0"	"N2"		"N0"		"N1"	"N0"	"N3"	"N1"	0.0031298905	2
"D"	"N0"	"N2"		"N0"		"N1"		"N0"	"N0"	0.0046948357	3
"D"	"N0"	"N2"		"N0"		"N1"		"N1"	"N1"	0.0031298905	2
"D"	"N0"	"N2"		"N0"		"N1"		"N2"	"N0"	0.0015649452	1
"D"	"N0"	"N2"		"N0"		"N1"		"N3"	"N0"	0.0015649452	1
"D"	"N0"	"N2"		"N0"		"N1"		"N3"	"N1"	0.0046948357	3
"D"	"N0"	"N2"		"N0"		"N1"		"N3"	"N3"	0.0046948357	3
"D"	"N0"	"N2"		"N2"		"N1"	"N0"	"N2"	"N1"	0.0015649452	1
"D"	"N0"	"N2"		"N2"		"N1"		"N2"	"N0"	0.0015649452	1
"D"	"N0"	"N2"		"N2"		"N1"		"N3"	"N1"	0.0015649452	1
"D"	"N0"	"N3"	"N0"	"N0"		"N1"		"N1"	"N1"	0.0015649452	1
"D"	"N0"	"N3"		"N0"		"N1"		"N3"	"N1"	0.0015649452	1
"D"	"N0"		"N0"	"N0"		"N1"	"N0"	"N1"	"N1"	0.0156494523	10
"D"	"N0"		"N0"	"N0"		"N1"	"N0"	"N2"	"N0"	0.0015649452	1
"D"	"N0"		"N0"	"N0"		"N1"	"N0"	"N2"	"N2"	0.0015649452	1
"D"	"N0"		"N0"	"N0"		"N1"	"N0"	"N3"	"N0"	0.0015649452	1
"D"	"N0"		"N0"	"N0"		"N1"	"N0"	"N3"	"N1"	0.0031298905	2
"D"	"N0"		"N0"	"N0"		"N1"	"N0"	"N3"	"N3"	0.0046948357	3
"D"	"N0"		"N0"	"N0"		"N1"	"N2"	"N3"	"N3"	0.0015649452	1
"D"	"N0"		"N0"	"N0"		"N1"		"N0"	"N0"	0.0109546166	7
"D"	"N0"		"N0"	"N0"		"N1"		"N1"	"N1"	0.014084507	9
"D"	"N0"		"N0"	"N0"		"N1"		"N2"	"N2"	0.0046948357	3
"D"	"N0"		"N0"	"N0"		"N1"		"N3"	"N1"	0.0031298905	2
"D"	"N0"		"N0"	"N0"		"N1"		"N3"	"N3"	0.0125195618	8
"D"	"N0"		"N0"	"N1"		"N1"		"N0"	"N0"	0.0015649452	1
"D"	"N0"		"N0"	"N1"		"N1"		"N3"	"N1"	0.0015649452	1
"D"	"N0"		"N0"	"N2"		"N1"	"N0"	"N1"	"N1"	0.0015649452	1
"D"	"N0"		"N0"	"N2"		"N1"	"N0"	"N3"	"N3"	0.0015649452	1
"D"	"N0"		"N0"	"N2"		"N1"		"N1"	"N1"	0.0015649452	1
"D"	"N0"		"N2"	"N0"		"N1"		"N3"	"N0"	0.0015649452	1
"D"	"N0"		"N2"	"N0"		"N1"		"N3"	"N3"	0.0015649452	1
"D"	"N0"			"N0"		"N1"	"N0"	"N0"	"N0"	0.0015649452	1
"D"	"N0"			"N0"		"N1"	"N0"	"N1"	"N1"	0.0093896714	6
"D"	"N0"			"N0"		"N1"	"N0"	"N2"	"N2"	0.0015649452	1
"D"	"N0"			"N0"		"N1"	"N1"	"N1"	"N1"	0.0015649452	1
"D"	"N0"			"N0"		"N1"	"N2"	"N1"	"N1"	0.0015649452	1
"D"	"N0"			"N0"		"N1"	"N2"	"N3"	"N3"	0.0015649452	1
"D"	"N0"			"N0"		"N1"		"N0"	"N0"	0.0046948357	3
"D"	"N0"			"N0"		"N1"		"N1"	"N1"	0.0109546166	7
"D"	"N0"			"N0"		"N1"		"N2"	"N2"	0.0015649452	1
"D"	"N0"			"N0"		"N1"		"N3"	"N1"	0.0031298905	2
"D"	"N0"			"N0"		"N1"		"N3"	"N3"	0.0031298905	2
"D"	"N0"			"N0"			"N0"	"N1"	"N1"	0.0015649452	1
"D"	"N0"			"N3"		"N1"	"N3"	"N3"	"N3"	0.0015649452	1
"D"	"N1"	"N0"	"N0"	"N0"		"N1"	"N0"	"N2"	"N2"	0.0015649452	1
"D"	"N1"	"N0"	"N0"	"N0"		"N1"	"N1"	"N0"	"N0"	0.0015649452	1
"D"	"N1"	"N0"	"N0"	"N0"		"N1"	"N1"	"N3"	"N0"	0.0015649452	1
"D"	"N1"	"N0"	"N0"	"N0"		"N1"	"N1"	"N3"	"N1"	0.0015649452	1
"D"	"N1"	"N0"	"N0"	"N0"		"N1"		"N0"	"N0"	0.0015649452	1
"D"	"N1"	"N0"	"N0"	"N0"		"N1"		"N1"	"N1"	0.0015649452	1
"D"	"N1"	"N0"	"N0"	"N0"		"N1"		"N3"	"N0"	0.0015649452	1
"D"	"N1"	"N0"	"N0"	"N0"		"N1"		"N3"	"N3"	0.0015649452	1
"D"	"N1"	"N0"	"N0"	"N1"		"N1"	"N1"	"N0"	"N0"	0.0031298905	2
"D"	"N1"	"N0"	"N0"	"N1"		"N1"		"N0"	"N0"	0.0062597809	4
"D"	"N1"	"N0"	"N0"	"N1"		"N1"		"N1"	"N1"	0.0015649452	1
"D"	"N1"	"N0"	"N0"	"N1"		"N1"		"N2"	"N2"	0.0015649452	1
"D"	"N1"	"N0"	"N0"	"N1"		"N1"		"N3"	"N1"	0.0015649452	1
"D"	"N1"	"N0"	"N0"	"N2"		"N1"		"N3"	"N0"	0.0031298905	2
"D"	"N1"	"N0"	"N1"	"N2"		"N1"		"N3"	"N1"	0.0015649452	1
"D"	"N1"	"N0"	"N2"	"N0"		"N1"		"N2"	"N1"	0.0015649452	1
"D"	"N1"	"N0"	"N2"	"N0"		"N1"		"N3"	"N1"	0.0031298905	2
"D"	"N1"	"N0"	"N2"	"N1"		"N1"		"N2"	"N2"	0.0015649452	1
"D"	"N1"	"N0"	"N2"	"N1"		"N1"		"N3"	"N1"	0.0015649452	1
"D"	"N1"	"N0"	"N2"	"N2"		"N1"		"N3"	"N0"	0.0015649452	1
"D"	"N1"	"N0"		"N0"		"N1"	"N0"	"N1"	"N1"	0.0015649452	1
"D"	"N1"	"N0"		"N0"		"N1"		"N0"	"N0"	0.0015649452	1
"D"	"N1"	"N0"		"N0"		"N1"		"N1"	"N1"	0.0031298905	2
"D"	"N1"	"N0"		"N0"		"N1"		"N3"	"N0"	0.0015649452	1
"D"	"N1"	"N0"		"N1"		"N1"	"N1"	"N0"	"N0"	0.0015649452	1
"D"	"N1"	"N0"		"N1"		"N1"	"N1"	"N1"	"N1"	0.0062597809	4
"D"	"N1"	"N0"		"N1"		"N1"		"N0"	"N0"	0.0031298905	2
"D"	"N1"	"N0"		"N1"		"N1"		"N1"	"N1"	0.0015649452	1
"D"	"N1"	"N0"		"N1"		"N1"		"N3"	"N1"	0.0015649452	1
"D"	"N1"	"N0"		"N1"		"N1"		"N3"	"N3"	0.0015649452	1
"D"	"N1"	"N0"		"N2"		"N1"	"N2"	"N1"	"N1"	0.0015649452	1
"D"	"N1"	"N0"		"N2"		"N1"		"N1"	"N1"	0.0015649452	1
"D"	"N1"	"N2"	"N0"	"N0"		"N1"		"N1"	"N1"	0.0015649452	1
"D"	"N1"	"N2"	"N0"	"N0"		"N1"		"N3"	"N1"	0.0015649452	1
"D"	"N1"	"N2"	"N2"	"N0"		"N1"	"N2"	"N3"	"N0"	0.0015649452	1
"D"	"N1"	"N2"	"N2"	"N0"		"N1"		"N3"	"N0"	0.0015649452	1
"D"	"N1"	"N2"	"N2"	"N0"		"N1"		"N3"	"N1"	0.0015649452	1
"D"	"N1"	"N2"	"N2"	"N0"		"N1"		"N3"	"N3"	0.0031298905	2
"D"	"N1"	"N2"		"N0"		"N1"		"N0"	"N0"	0.0015649452	1
"D"	"N1"	"N2"		"N1"		"N1"	"N1"	"N3"	"N1"	0.0015649452	1
"D"	"N1"		"N0"	"N0"		"N1"		"N1"	"N1"	0.0015649452	1
"D"	"N1"		"N0"	"N0"		"N1"		"N3"	"N1"	0.0015649452	1
"D"	"N1"		"N0"	"N1"		"N1"		"N3"	"N3"	0.0015649452	1
"D"	"N1"		"N2"	"N0"		"N1"		"N3"	"N3"	0.0015649452	1
"D"	"N1"			"N0"		"N1"	"N0"	"N3"	"N1"	0.0015649452	1
"D"	"N1"			"N0"		"N1"		"N1"	"N1"	0.0015649452	1
"D"	"N1"			"N0"			"N1"	"N1"	"N1"	0.0015649452	1
"D"	"N1"			"N1"		"N1"	"N1"	"N1"	"N1"	0.0015649452	1
"D"	"N1"			"N1"		"N1"	"N1"	"N3"	"N3"	0.0015649452	1
"D"	"N1"			"N1"		"N1"		"N0"	"N0"	0.0015649452	1
"D"	"N1"			"N1"		"N1"		"N3"	"N1"	0.0015649452	1
"D"	"N2"	"N0"	"N0"	"N0"		"N1"		"N1"	"N1"	0.0015649452	1
"D"	"N2"	"N0"	"N0"	"N0"		"N1"		"N3"	"N1"	0.0078247261	5
"D"	"N2"	"N0"	"N0"	"N1"		"N1"	"N0"	"N0"	"N0"	0.0015649452	1
"D"	"N2"	"N0"	"N0"	"N1"		"N1"		"N1"	"N1"	0.0015649452	1
"D"	"N2"	"N0"	"N2"	"N0"		"N1"	"N0"	"N0"	"N0"	0.0015649452	1
"D"	"N2"	"N0"	"N2"	"N0"		"N1"	"N0"	"N3"	"N1"	0.0015649452	1
"D"	"N2"	"N0"	"N2"	"N0"		"N1"		"N3"	"N0"	0.0015649452	1
"D"	"N2"	"N0"	"N2"	"N0"		"N1"		"N3"	"N1"	0.0015649452	1
"D"	"N2"	"N0"	"N2"	"N2"		"N1"		"N3"	"N1"	0.0015649452	1
"D"	"N2"	"N0"		"N0"		"N1"	"N0"	"N0"	"N0"	0.0015649452	1
"D"	"N2"	"N0"		"N0"		"N1"	"N3"	"N3"	"N3"	0.0015649452	1
"D"	"N2"	"N0"		"N0"		"N1"		"N2"	"N2"	0.0015649452	1
"D"	"N2"	"N0"		"N1"		"N1"	"N1"	"N1"	"N1"	0.0015649452	1
"D"	"N2"	"N0"		"N1"		"N1"		"N1"	"N1"	0.0015649452	1
"D"	"N2"	"N0"		"N1"		"N1"		"N3"	"N0"	0.0015649452	1
"D"	"N2"	"N0"		"N2"		"N1"	"N0"	"N1"	"N1"	0.0015649452	1
"D"	"N2"	"N2"	"N0"	"N2"		"N1"		"N3"	"N1"	0.0031298905	2
"D"	"N2"	"N2"	"N2"	"N0"		"N1"	"N0"	"N3"	"N1"	0.0015649452	1
"D"	"N2"	"N2"		"N0"		"N1"	"N0"	"N3"	"N1"	0.0015649452	1
"D"	"N2"	"N2"		"N0"		"N1"		"N1"	"N1"	0.0031298905	2
"D"	"N2"	"N2"		"N1"		"N1"		"N2"	"N2"	0.0015649452	1
"D"	"N2"	"N2"		"N2"		"N1"	"N2"	"N1"	"N1"	0.0015649452	1
"D"	"N2"	"N2"		"N2"		"N1"		"N1"	"N1"	0.0031298905	2
"D"	"N2"		"N0"	"N0"		"N1"	"N2"	"N3"	"N0"	0.0015649452	1
"D"	"N2"		"N0"	"N0"		"N1"	"N2"	"N3"	"N1"	0.0015649452	1
"D"	"N2"		"N0"	"N0"		"N1"		"N3"	"N1"	0.0015649452	1
"D"	"N2"		"N0"	"N1"		"N1"	"N1"	"N3"	"N1"	0.0015649452	1
"D"	"N2"		"N2"	"N0"		"N1"		"N3"	"N0"	0.0015649452	1
"D"	"N2"		"N2"	"N2"		"N1"		"N2"	"N2"	0.0015649452	1
"D"	"N2"			"N0"		"N1"	"N0"	"N0"	"N0"	0.0015649452	1
"D"	"N2"			"N0"		"N1"		"N1"	"N1"	0.0015649452	1
"D"	"N2"			"N1"		"N1"	"N2"	"N1"	"N1"	0.0015649452	1
"D"	"N2"			"N1"		"N1"		"N0"	"N0"	0.0015649452	1
"D"	"N2"			"N2"		"N1"	"N2"	"N1"	"N1"	0.0015649452	1
"D"	"N2"			"N2"				"N1"	"N1"	0.0015649452	1
"D"	"N3"	"N0"	"N0"	"N2"		"N1"	"N1"	"N3"	"N1"	0.0015649452	1
"D"	"N3"	"N0"	"N2"	"N1"		"N1"	"N1"	"N3"	"N1"	0.0015649452	1
"D"	"N3"	"N0"		"N2"		"N1"		"N3"	"N0"	0.0015649452	1
"D"		"N0"	"N0"	"N0"		"N1"	"N0"	"N1"	"N1"	0.0015649452	1
"D"		"N0"	"N0"	"N0"				"N0"	"N0"	0.0015649452	1
"D"		"N0"	"N0"	"N1"		"N1"	"N1"	"N0"	"N0"	0.0015649452	1
"D"		"N0"	"N0"	"N1"		"N1"		"N3"	"N1"	0.0015649452	1
"D"		"N0"		"N0"		"N1"	"N0"	"N1"	"N1"	0.0015649452	1
"D"		"N0"		"N0"		"N1"	"N3"	"N3"	"N3"	0.0015649452	1
"D"		"N0"		"N0"		"N1"		"N2"	"N1"	0.0015649452	1
"D"		"N2"	"N0"	"N0"		"N1"		"N1"	"N1"	0.0015649452	1
"D"		"N2"		"N2"		"N1"	"N2"	"N1"	"N1"	0.0015649452	1
"D"			"N0"	"N0"		"N1"	"N0"	"N0"	"N0"	0.0015649452	1
"D"			"N0"	"N0"		"N1"	"N0"	"N1"	"N1"	0.0078247261	5
"D"			"N0"	"N0"		"N1"	"N0"	"N2"	"N2"	0.0015649452	1
"D"			"N0"	"N0"		"N1"	"N0"	"N3"	"N3"	0.0031298905	2
"D"			"N0"	"N0"		"N1"	"N2"	"N2"	"N1"	0.0015649452	1
"D"			"N0"	"N0"		"N1"		"N1"	"N1"	0.0078247261	5
"D"			"N0"	"N0"		"N1"		"N3"	"N3"	0.0031298905	2
"D"			"N0"	"N0"				"N1"	"N1"	0.0031298905	2
"D"			"N0"	"N1"		"N1"	"N1"	"N0"	"N0"	0.0015649452	1
"D"			"N0"	"N1"		"N1"	"N1"	"N1"	"N1"	0.0031298905	2
"D"			"N2"	"N0"		"N1"		"N3"	"N3"	0.0015649452	1
"D"			"N2"	"N1"		"N1"	"N0"	"N1"	"N1"	0.0015649452	1
"D"			"N2"	"N2"		"N1"	"N2"	"N1"	"N1"	0.0015649452	1
"D"			"N2"	"N2"		"N1"		"N0"	"N0"	0.0015649452	1
"D"			"N3"	"N0"		"N1"	"N0"	"N1"	"N1"	0.0015649452	1
"D"				"N0"		"N1"	"N0"	"N0"	"N0"	0.0109546166	7
"D"				"N0"		"N1"	"N0"	"N1"	"N1"	0.0219092332	14
"D"				"N0"		"N1"	"N0"	"N2"	"N1"	0.0031298905	2
"D"				"N0"		"N1"	"N0"	"N2"	"N2"	0.0031298905	2
"D"				"N0"		"N1"	"N0"	"N3"	"N1"	0.0015649452	1
"D"				"N0"		"N1"	"N0"	"N3"	"N3"	0.0078247261	5
"D"				"N0"		"N1"	"N2"	"N1"	"N1"	0.0015649452	1
"D"				"N0"		"N1"	"N2"	"N3"	"N3"	0.0015649452	1
"D"				"N0"		"N1"		"N0"	"N0"	0.0046948357	3
"D"				"N0"		"N1"		"N1"	"N1"	0.0109546166	7
"D"				"N0"		"N1"		"N2"	"N1"	0.0015649452	1
